,match_id,result,goals,team_id,team_name,team_rating,date,att_goal_low_left,won_contest,possession_percentage,total_throws,att_miss_high_left,blocked_scoring_att,total_scoring_att,att_sv_low_left,total_tackle,att_miss_high_right,aerial_won,att_miss_right,att_sv_low_centre,aerial_lost,accurate_pass,total_pass,won_corners,shot_off_target,ontarget_scoring_att,att_miss_left,fk_foul_lost,att_sv_low_right,att_goal_low_centre,total_offside,att_sv_high_left,att_goal_high_left,att_miss_high,att_goal_low_right,att_goal_high_right,att_sv_high_centre,att_post_high,post_scoring_att,att_sv_high_right,penalty_save,att_pen_goal,att_post_right,att_post_left,att_goal_high_centre
501,829763,0,3,13,Arsenal,7.30076923076923,04/05/2015,2,15,67.7,18,0,7,22,1,17,1,18,2,4,22,605,685,5,6,9,3,11,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
502,829764,0,1,175,West Bromwich Albion,7.06071428571429,14/03/2015,1,8,43.2,28,0,4,14,1,17,1,18,2,0,20,216,287,7,5,5,2,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
503,829764,0,0,96,Stoke,6.53928571428571,14/03/2015,0,3,56.8,31,0,4,9,0,28,0,20,0,0,18,300,386,5,3,2,0,16,0,0,3,1,0,3,0,0,0,0,0,1,0,0,0,0,0
504,829765,0,1,16,Sunderland,6.49846153846154,11/04/2015,0,10,53.7,26,0,4,12,0,28,1,16,2,0,12,304,405,8,5,3,1,15,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
505,829765,0,4,162,Crystal Palace,7.39857142857143,11/04/2015,1,21,46.3,25,0,6,14,0,17,1,12,0,0,16,249,355,5,3,5,2,17,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
506,829766,0,0,184,Burnley,7.015,05/04/2015,0,5,40,36,1,5,15,1,20,0,33,0,1,26,214,330,5,6,4,3,9,1,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0
507,829766,0,0,30,Tottenham,6.96642857142857,05/04/2015,0,10,60,30,0,2,12,0,18,1,26,1,0,33,421,537,3,8,2,4,5,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
508,829767,0,2,259,Swansea,6.755,17/05/2015,1,14,47.1,11,2,2,13,2,20,0,7,0,2,11,395,463,11,2,9,0,8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
509,829767,0,4,167,Manchester City,7.35071428571428,17/05/2015,0,17,52.9,21,0,6,22,1,23,1,11,1,5,7,451,530,7,5,11,2,8,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0
510,829768,0,2,167,Manchester City,7.38642857142857,04/03/2015,0,13,69.5,26,1,6,22,3,18,0,28,3,1,20,609,700,10,7,9,1,11,2,1,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0
511,829768,0,0,14,Leicester,6.62714285714286,04/03/2015,0,8,30.5,19,0,3,6,0,18,0,20,0,1,28,212,311,3,1,2,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,829769,0,0,214,Hull,6.53071428571429,09/05/2015,0,6,54.5,24,0,11,21,0,16,3,25,0,1,33,331,440,9,7,3,1,16,0,0,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
513,829769,0,1,184,Burnley,7.19923076923077,09/05/2015,0,9,45.5,20,1,1,8,0,13,1,33,1,1,25,270,379,3,5,2,1,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
514,829770,0,2,167,Manchester City,7.01,19/04/2015,0,4,66.8,18,1,8,18,0,16,1,12,0,0,15,612,675,6,7,3,3,10,1,1,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0
515,829770,0,0,29,West Ham,6.32923076923077,19/04/2015,0,7,33.2,11,0,3,9,1,15,0,15,2,1,12,261,336,3,3,3,1,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,829771,0,3,14,Leicester,7.655,02/05/2015,0,9,47.9,21,0,4,19,1,29,1,38,1,0,14,212,301,10,8,7,5,10,0,1,3,1,2,1,0,0,0,0,0,2,0,1,0,0,0
517,829771,0,0,23,Newcastle United,6.26214285714286,02/05/2015,0,10,52.1,28,0,2,12,0,19,1,14,2,1,38,256,341,7,7,3,4,13,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
518,829772,0,0,24,Aston Villa,6.58714285714286,21/03/2015,0,7,42.6,21,1,4,12,1,17,0,21,2,1,15,260,360,4,5,3,0,13,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
519,829772,0,1,259,Swansea,7.06142857142857,21/03/2015,0,14,57.4,21,0,2,9,1,14,0,15,0,3,21,403,494,9,1,6,0,9,0,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0
520,829773,0,1,259,Swansea,6.79307692307692,11/04/2015,0,8,50.9,17,0,4,11,0,18,0,24,0,0,15,358,449,3,4,3,2,18,0,0,2,0,0,2,1,0,1,0,0,1,0,1,0,0,0
521,829773,0,1,31,Everton,6.63357142857143,11/04/2015,1,4,49.1,16,0,2,12,3,14,0,15,1,2,24,355,440,6,2,8,0,12,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
522,829774,0,2,15,Chelsea,6.795,04/04/2015,0,13,60.5,28,0,3,19,0,10,1,17,2,5,18,546,635,9,6,10,2,5,0,2,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0
523,829774,0,1,96,Stoke,6.55642857142857,04/04/2015,0,5,39.5,15,0,2,7,1,18,1,18,0,0,17,329,415,0,3,2,0,22,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
524,829775,0,2,30,Tottenham,7.21285714285714,16/05/2015,0,7,55.7,19,0,4,10,1,18,0,16,1,0,18,429,524,6,3,3,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
525,829775,0,0,214,Hull,6.44615384615385,16/05/2015,0,4,44.3,17,4,3,14,1,19,1,18,2,1,16,314,401,8,9,2,0,6,0,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0
526,829776,0,0,23,Newcastle United,6.73642857142857,04/03/2015,0,10,32.4,21,0,2,9,1,30,0,25,2,1,20,162,257,4,5,2,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,829776,0,1,32,Manchester United,7.11285714285714,04/03/2015,1,19,67.6,31,1,1,11,0,15,1,20,1,1,25,484,554,1,5,5,2,14,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
528,829777,0,2,14,Leicester,7.30142857142857,09/05/2015,0,9,30.8,28,0,1,10,0,21,0,21,3,1,23,148,255,4,6,3,0,12,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1
529,829777,0,0,18,Southampton,6.42769230769231,09/05/2015,0,14,69.2,34,0,4,10,0,18,0,23,1,0,21,462,585,8,3,3,1,10,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
530,829778,0,1,23,Newcastle United,6.715,19/04/2015,1,13,38.9,21,0,3,11,2,44,1,12,1,0,11,218,327,4,3,5,0,11,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
531,829778,0,3,30,Tottenham,7.02642857142857,19/04/2015,1,13,61.1,27,1,3,14,1,21,0,11,0,4,12,447,544,3,3,8,0,13,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0
532,829779,0,2,26,Liverpool,7.02642857142857,02/05/2015,0,7,62.1,13,1,7,25,2,24,1,16,2,0,22,371,475,9,10,8,5,9,2,0,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0
533,829779,0,1,171,Queens Park Rangers,6.57923076923077,02/05/2015,0,7,37.9,22,2,1,10,0,21,2,22,2,0,16,175,284,6,7,2,1,18,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
534,829780,0,2,214,Hull,6.63142857142857,22/03/2015,0,8,42.9,19,2,2,19,2,26,2,30,4,2,27,290,407,6,9,8,0,14,1,2,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
535,829780,0,3,15,Chelsea,6.90714285714286,22/03/2015,0,5,57.1,30,0,3,8,0,21,0,27,0,0,30,427,542,6,2,3,1,11,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
536,829781,0,0,30,Tottenham,6.59142857142857,11/04/2015,0,19,57,24,0,2,14,0,19,3,16,1,0,21,368,468,9,9,3,0,11,2,0,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0
537,829781,0,1,24,Aston Villa,7.09642857142857,11/04/2015,1,7,43,20,0,2,11,0,32,2,21,2,2,16,247,363,6,6,3,1,12,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
538,829782,0,2,162,Crystal Palace,6.86928571428571,06/04/2015,0,8,25.9,20,0,1,5,0,24,0,27,1,1,14,154,238,4,1,3,0,11,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
539,829782,0,1,167,Manchester City,6.74571428571428,06/04/2015,1,15,74.1,30,1,8,22,1,23,0,14,0,1,27,576,667,13,10,4,3,11,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,1,0
540,829783,0,3,175,West Bromwich Albion,7.22285714285714,18/05/2015,1,6,40.5,9,0,1,9,1,19,1,3,0,1,5,369,422,3,3,5,0,12,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0
541,829783,0,0,15,Chelsea,6.18357142857143,18/05/2015,0,12,59.5,18,0,5,12,0,16,0,5,0,1,3,559,623,4,4,3,1,11,1,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0
542,829784,0,2,96,Stoke,7.36142857142857,04/03/2015,0,8,43.7,22,1,5,11,0,26,1,20,0,1,18,276,365,5,3,3,0,11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
543,829784,0,0,31,Everton,6.27214285714286,04/03/2015,0,6,56.3,39,0,4,10,0,16,0,18,0,1,20,376,472,6,1,5,0,14,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0
544,829785,0,6,167,Manchester City,7.87428571428571,10/05/2015,3,10,59.5,15,0,3,23,1,15,1,20,2,3,18,392,492,7,9,11,4,12,0,1,1,0,0,1,2,0,0,0,1,1,0,1,1,0,0
545,829785,0,0,171,Queens Park Rangers,5.89928571428571,10/05/2015,0,10,40.5,26,2,1,9,1,17,0,18,1,0,20,240,333,4,5,3,1,7,1,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0
546,829786,0,2,96,Stoke,6.81857142857143,18/04/2015,1,7,48.3,28,1,4,15,0,14,0,19,1,0,20,296,412,2,9,2,4,17,0,0,3,0,0,2,1,0,0,1,1,0,0,0,0,0,0
547,829786,0,1,18,Southampton,6.46714285714286,18/04/2015,1,4,51.7,32,0,3,12,2,25,1,20,1,3,19,331,447,5,3,6,1,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,829787,0,0,32,Manchester United,6.66923076923077,02/05/2015,0,6,79.7,23,0,12,26,2,15,1,18,1,2,12,647,720,9,5,9,3,10,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
549,829787,0,1,175,West Bromwich Albion,6.98428571428571,02/05/2015,0,4,20.3,16,1,1,6,0,13,1,12,0,1,18,100,185,3,2,3,0,11,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
550,829788,0,1,26,Liverpool,6.50461538461538,22/03/2015,0,15,41.7,25,0,2,7,0,13,0,20,1,0,21,306,407,2,4,1,1,14,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0
551,829788,0,2,32,Manchester United,7.02928571428571,22/03/2015,2,11,58.3,27,0,2,6,1,28,0,21,0,0,20,464,569,3,0,4,0,17,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
552,829789,0,2,175,West Bromwich Albion,6.55357142857143,11/04/2015,0,3,45.9,20,1,1,8,0,16,0,26,0,2,31,194,316,4,2,5,0,15,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
553,829789,0,3,14,Leicester,7.08,11/04/2015,2,12,54.1,23,0,2,12,0,23,1,31,1,0,26,247,355,6,6,4,2,14,0,0,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0
554,829790,0,1,31,Everton,7.06615384615385,04/04/2015,1,9,45.1,27,0,4,10,0,15,1,18,2,0,21,286,381,5,5,1,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
555,829790,0,0,18,Southampton,6.66785714285714,04/04/2015,0,9,54.9,30,1,2,11,0,23,0,21,4,1,18,362,455,10,7,2,1,17,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
556,829791,0,1,29,West Ham,6.64076923076923,16/05/2015,1,4,45.3,19,1,5,13,0,15,0,14,0,2,17,288,364,7,5,3,3,12,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
557,829791,0,2,31,Everton,7.14846153846154,16/05/2015,1,4,54.7,17,0,6,21,1,23,0,17,3,1,14,356,446,8,10,5,4,14,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0
558,829792,0,3,30,Tottenham,7.08714285714286,04/03/2015,1,8,61,19,0,9,20,1,20,1,17,1,2,16,554,631,6,4,7,2,14,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
559,829792,0,2,259,Swansea,6.91615384615385,04/03/2015,0,6,39,18,0,3,10,0,16,0,16,0,1,17,331,408,4,2,5,1,7,1,0,6,0,0,0,2,0,1,0,1,0,0,0,1,0,0
560,829793,0,1,23,Newcastle United,6.88285714285714,09/05/2015,0,18,61,30,0,3,15,0,24,2,13,0,0,24,358,441,7,7,5,1,11,3,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0
561,829793,0,1,175,West Bromwich Albion,7.00928571428572,09/05/2015,0,7,39,22,0,2,8,0,28,0,24,1,0,13,211,288,2,3,3,0,17,2,0,2,0,0,0,1,0,0,1,2,0,0,0,1,0,0
562,829794,0,0,13,Arsenal,6.90307692307692,26/04/2015,0,12,57,19,1,4,11,0,16,0,26,2,1,24,491,568,6,6,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,829794,0,0,15,Chelsea,6.92357142857143,26/04/2015,0,7,43,16,0,2,7,1,24,2,24,0,2,26,335,447,2,2,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,829795,0,2,16,Sunderland,6.82071428571429,02/05/2015,1,10,43.7,14,0,2,12,0,19,1,14,0,1,12,278,374,1,4,6,2,12,1,0,3,1,0,1,1,0,0,0,0,1,0,2,0,0,0
565,829795,0,1,18,Southampton,6.42428571428571,02/05/2015,1,14,56.3,18,0,3,11,0,20,1,12,4,0,14,371,481,1,6,2,0,13,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
566,829796,0,3,167,Manchester City,7.67571428571429,21/03/2015,1,14,77.6,21,0,12,43,1,13,1,11,4,4,7,707,761,9,15,16,7,6,5,0,2,0,1,1,1,0,1,1,2,2,0,0,0,1,0
567,829796,0,0,175,West Bromwich Albion,6.38538461538462,21/03/2015,0,2,22.4,14,0,0,3,0,19,0,7,0,0,11,147,221,2,3,0,1,5,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0
568,829797,0,1,29,West Ham,6.66,11/04/2015,0,6,35.3,15,0,3,11,0,15,0,20,1,0,27,152,235,4,5,3,4,17,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
569,829797,0,1,96,Stoke,6.71071428571429,11/04/2015,1,11,64.7,20,0,6,18,0,8,0,27,1,0,20,335,428,10,10,2,4,13,1,0,4,0,0,4,0,0,0,0,1,0,0,0,1,0,0
570,829798,0,2,14,Leicester,7.07285714285714,04/04/2015,0,7,49.6,18,0,4,20,0,14,1,32,3,1,39,241,358,7,9,7,3,12,1,0,3,0,0,2,1,1,1,0,0,2,0,0,0,0,0
571,829798,0,1,29,West Ham,6.96714285714286,04/04/2015,1,9,50.4,24,0,0,14,1,16,0,39,3,1,32,270,370,6,7,7,3,10,1,0,1,1,0,0,0,0,2,0,1,0,1,0,0,1,0
572,829799,0,4,13,Arsenal,7.30285714285714,24/05/2015,0,7,63.7,4,0,7,24,2,15,0,9,1,2,14,576,637,7,4,13,0,6,4,0,1,0,1,2,2,1,0,0,1,1,0,0,1,0,0
573,829799,0,1,175,West Bromwich Albion,6.61071428571429,24/05/2015,1,10,36.3,13,0,3,14,0,20,0,14,1,2,9,285,359,3,6,5,3,7,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
574,829800,0,3,13,Arsenal,7.49785714285714,14/03/2015,0,13,67.9,19,0,5,19,1,16,1,20,1,1,14,489,590,8,5,9,2,10,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0
575,829800,0,0,29,West Ham,6.57615384615385,14/03/2015,0,16,32.1,27,1,2,7,0,18,1,14,0,0,20,188,272,5,4,1,1,9,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
576,829801,0,3,96,Stoke,7.22571428571429,09/05/2015,0,5,45,21,0,4,16,2,15,2,10,1,2,13,262,337,6,4,8,1,14,1,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0
577,829801,0,0,30,Tottenham,6.29538461538462,09/05/2015,0,10,55,29,1,3,9,0,11,0,13,0,1,10,343,431,8,3,3,1,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
578,829802,0,0,184,Burnley,6.83357142857143,25/04/2015,0,7,59.9,38,0,6,12,0,9,0,54,1,1,37,290,406,6,2,4,0,16,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
579,829802,0,1,14,Leicester,7.09571428571429,25/04/2015,0,4,40.1,26,0,0,8,1,19,0,37,1,1,54,147,273,4,4,4,2,16,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
580,829803,0,2,259,Swansea,7.25928571428571,02/05/2015,1,11,47.4,23,1,6,17,0,12,0,18,1,1,26,321,413,6,7,4,0,9,0,0,1,0,0,4,1,0,0,1,1,1,0,0,0,0,0
581,829803,0,0,96,Stoke,6.40928571428571,02/05/2015,0,7,52.6,18,0,2,9,0,22,1,26,3,0,18,368,472,2,4,3,0,18,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
582,829804,0,1,23,Newcastle United,6.78,21/03/2015,0,22,50.9,32,0,8,16,1,26,1,10,3,2,25,343,450,9,4,4,0,11,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
583,829804,0,2,13,Arsenal,7.395,21/03/2015,1,18,49.1,24,0,3,7,1,32,0,25,1,0,10,340,441,4,1,3,0,7,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584,829805,0,0,13,Arsenal,7.20153846153846,20/05/2015,0,22,75.1,22,3,7,28,4,12,0,14,4,3,15,717,798,5,13,8,4,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
585,829805,0,0,16,Sunderland,7.09142857142857,20/05/2015,0,2,24.9,9,1,1,7,1,20,0,15,1,1,14,185,273,2,3,3,0,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
586,829806,0,3,32,Manchester United,7.22,04/04/2015,0,10,76.4,16,0,4,20,1,16,0,15,3,0,12,668,736,10,9,7,5,15,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0
587,829806,0,1,24,Aston Villa,6.53428571428571,04/04/2015,0,6,23.6,14,0,1,5,0,16,0,12,0,0,15,166,234,2,2,2,1,12,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
588,829807,0,0,24,Aston Villa,6.67461538461538,24/05/2015,0,14,63.3,25,1,2,17,2,9,1,22,1,1,24,454,530,7,10,5,3,11,0,0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0
589,829807,0,1,184,Burnley,7.00571428571429,24/05/2015,0,3,36.7,25,0,2,6,0,16,0,24,0,1,22,213,319,2,1,3,0,6,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
590,829808,0,1,184,Burnley,7.17846153846154,14/03/2015,0,7,29.8,22,1,1,10,0,13,0,33,2,1,31,190,290,2,5,4,1,6,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
591,829808,0,0,167,Manchester City,6.88785714285714,14/03/2015,0,19,70.2,25,0,8,22,1,23,0,31,5,4,33,567,686,6,9,5,1,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
592,829809,0,0,184,Burnley,6.71714285714286,16/05/2015,0,13,45.7,30,0,6,11,0,11,0,16,1,3,28,250,368,7,1,4,0,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
593,829809,0,0,96,Stoke,7.03857142857143,16/05/2015,0,8,54.3,27,1,3,11,1,24,0,28,1,0,16,331,445,6,5,3,3,9,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
594,829810,0,0,162,Crystal Palace,6.53642857142857,25/04/2015,0,10,46.5,24,1,1,7,0,18,0,30,1,3,26,261,351,0,3,3,1,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,829810,0,2,214,Hull,7.315,25/04/2015,1,8,53.5,14,2,4,21,1,17,1,26,1,1,30,317,401,9,10,7,5,10,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0
596,829811,0,0,30,Tottenham,6.77857142857143,03/05/2015,0,13,55,31,0,5,21,0,20,1,15,3,4,13,383,488,8,11,5,6,6,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
597,829811,0,1,167,Manchester City,7.21214285714286,03/05/2015,0,14,45,21,0,5,15,1,16,0,13,2,1,15,296,399,7,6,4,3,11,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
598,829812,0,1,171,Queens Park Rangers,6.76857142857143,22/03/2015,0,7,52.3,32,1,5,14,0,22,0,30,2,0,31,286,413,1,8,1,2,11,0,0,4,0,0,1,0,0,0,2,2,0,0,0,0,0,1
599,829812,0,2,31,Everton,7.13923076923077,22/03/2015,1,3,47.7,31,0,3,8,1,21,0,31,0,0,30,263,391,3,2,3,1,12,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
600,829813,0,3,24,Aston Villa,6.78285714285714,07/04/2015,2,12,63.8,37,1,5,21,1,15,0,30,5,1,30,345,464,7,9,7,2,8,1,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
601,829813,0,3,171,Queens Park Rangers,7.05857142857143,07/04/2015,1,6,36.2,28,0,3,11,0,27,0,30,2,1,30,166,259,3,3,5,1,12,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,829814,0,1,16,Sunderland,7.435,05/04/2015,0,12,53.2,37,1,7,16,0,27,0,31,1,0,21,245,346,8,5,4,3,14,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
603,829814,0,0,23,Newcastle United,6.70846153846154,05/04/2015,0,12,46.8,22,0,4,10,0,20,0,21,3,0,31,220,309,4,5,1,0,18,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
604,829815,0,3,15,Chelsea,7.22071428571429,24/05/2015,3,21,64.6,21,0,9,24,2,9,1,8,1,2,8,572,617,11,7,8,5,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
605,829815,0,1,16,Sunderland,6.755,24/05/2015,1,10,35.4,11,1,1,17,0,16,1,8,3,4,8,290,342,3,7,9,0,8,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
606,829816,0,1,15,Chelsea,6.86071428571429,15/03/2015,0,15,60.9,23,0,7,22,1,14,0,29,2,2,17,482,605,9,8,7,3,10,3,1,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0
607,829816,0,1,18,Southampton,7.19571428571429,15/03/2015,0,14,39.1,18,2,4,12,1,32,0,17,1,0,29,293,393,2,3,5,0,11,2,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
608,829817,0,1,26,Liverpool,6.59642857142857,16/05/2015,0,14,66.3,22,1,5,18,0,20,1,15,2,1,15,502,586,4,10,3,4,10,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0
609,829817,0,3,162,Crystal Palace,7.06214285714286,16/05/2015,1,16,33.7,21,1,3,15,1,20,1,15,0,1,15,211,291,5,6,6,1,17,1,1,3,0,0,2,1,0,0,1,1,0,0,0,0,0,0
610,829818,0,3,31,Everton,7.42642857142857,26/04/2015,2,11,34.9,17,0,1,9,0,23,0,7,0,2,9,214,307,7,1,7,0,6,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
611,829818,0,0,32,Manchester United,6.32928571428572,26/04/2015,0,9,65.1,28,0,10,17,0,14,1,9,1,2,7,497,576,7,3,4,0,10,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
612,829819,0,1,29,West Ham,6.99153846153846,02/05/2015,0,5,60.2,26,0,14,29,1,5,0,18,4,1,19,362,454,13,8,7,1,11,1,0,2,0,0,3,1,0,1,0,0,2,0,1,0,0,0
613,829819,0,0,184,Burnley,6.71571428571428,02/05/2015,0,7,39.8,22,0,2,9,0,10,0,19,1,2,18,216,307,3,5,2,2,7,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
614,829820,0,2,18,Southampton,7.21692307692308,21/03/2015,0,11,60.2,22,0,8,20,0,10,1,17,0,0,17,449,554,10,9,3,5,10,0,0,1,0,0,2,0,0,2,1,1,0,0,0,0,0,1
615,829820,0,0,184,Burnley,6.39857142857143,21/03/2015,0,3,39.8,14,1,4,15,0,12,1,17,2,1,17,269,360,5,8,3,2,8,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
616,829821,0,1,15,Chelsea,7.01785714285714,18/04/2015,1,10,29.6,9,0,3,7,1,29,0,14,0,0,17,202,283,3,2,2,1,13,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
617,829821,0,0,32,Manchester United,6.73714285714286,18/04/2015,0,10,70.4,23,0,5,15,1,21,0,17,2,1,14,607,664,7,8,2,3,11,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0
618,829822,0,3,259,Swansea,6.96571428571429,04/04/2015,1,4,58.4,14,0,1,9,1,17,3,17,1,0,12,545,630,4,4,4,0,11,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
619,829822,0,1,214,Hull,6.24071428571428,04/04/2015,0,11,41.6,19,2,5,10,0,16,0,12,0,0,17,346,433,7,4,1,2,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,829823,0,1,162,Crystal Palace,7.05357142857143,24/05/2015,0,11,47.4,29,0,4,13,1,20,0,18,0,0,17,263,342,7,2,7,1,22,4,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
621,829823,0,0,259,Swansea,6.65142857142857,24/05/2015,0,10,52.6,28,0,2,5,1,23,1,17,0,0,18,303,389,3,1,2,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,829824,0,3,162,Crystal Palace,7.17571428571429,14/03/2015,1,6,43.5,33,2,4,15,0,22,0,27,1,1,25,192,282,7,7,4,3,17,0,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
623,829824,0,1,171,Queens Park Rangers,6.52142857142857,14/03/2015,0,11,56.5,33,0,2,11,0,18,1,25,2,1,27,281,382,3,5,4,1,16,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
624,829825,0,1,32,Manchester United,7.05142857142857,17/05/2015,0,8,57.4,17,0,5,12,1,37,1,18,1,1,12,459,560,5,3,4,0,16,0,0,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0
625,829825,0,1,13,Arsenal,6.65928571428571,17/05/2015,0,18,42.6,24,1,0,5,0,17,0,12,0,2,18,324,414,5,2,3,1,8,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
